SK_ID_CURR,TARGET
100762,0.12222713713457273
100763,0.09118783947811415
100765,0.09521423213545722
100770,0.11603211743938101
100772,0.10367574077418054
100777,0.10258381025659574
100791,0.08403492386870512
100792,0.07579708865799016
100797,0.11281036143960378
100823,0.11307075758226408
100826,0.11425498768086947
100830,0.09197725004948405
100836,0.1591235417865318
100872,0.09866698849873143
100910,0.10626384343358442
100913,0.08471069145449807
100918,0.09365334023791377
100931,0.07655398622628676
100952,0.14199374887620717
100953,0.13995425665931363
100965,0.13816661513935935
100970,0.10924316787058858
100982,0.13719935546813591
100983,0.10898111938198916
100984,0.08114534032759192
100987,0.1370409898488684
100997,0.10660038533885373
100998,0.15434013325841836
101002,0.13054504340668543
101005,0.15718746130048686
101008,0.14597546275449086
101020,0.12124325668707184
101021,0.11855170043879819
101024,0.1132193644002261
101025,0.1490489378360223
101026,0.13029626508865896
101031,0.11756433193594797
101041,0.0754880455983996
101051,0.08245357651472847
101055,0.11022942712262024
101056,0.15061112190422488
101057,0.11929337440655546
101064,0.10213796054104744
101079,0.1082186387866735
101087,0.10977267094581544
101090,0.08945835076401962
101092,0.10900667733476449
101097,0.12721579606254912
101099,0.08223348919369766
101107,0.11538175235698657
101118,0.11706449008087003
101125,0.12100182815596505
101126,0.10167140117522705
101128,0.1236581556021562
101136,0.1478386513070734
101140,0.1284223467650252
101149,0.09979018904392048
101160,0.11156921858143241
101169,0.15358065482632502
101181,0.09583762590397661
101186,0.07419726896232437
101190,0.12605462296591688
101193,0.1360773211464751
101194,0.10849246975789294
101198,0.11696510508051608
101200,0.0973028576136643
101204,0.1258604304509109
101211,0.11033418153014388
101213,0.09995251668450339
101223,0.08542151166974281
101225,0.10987627326387465
101237,0.10370142427188274
101243,0.11043269015787875
101244,0.126907328248627
101258,0.09996959475893168
101259,0.17787446725033287
101268,0.1316756740733534
101269,0.09097172255819105
101271,0.1439988075468442
101279,0.10082554206071014
101281,0.12584963163296248
101287,0.08977365945280677
101292,0.12872887312838155
101294,0.09962997275838908
101296,0.09221558405630301
101297,0.10191576824062165
101299,0.07509789808332688
101301,0.10082969740333608
101305,0.10723990306514039
101308,0.08239217270592678
101318,0.07754430818582547
101327,0.13417814743076947
101329,0.1255558542867212
101332,0.08938876130437848
101337,0.11928216944779982
101343,0.08226802324857853
101345,0.10082883691100909
101346,0.1184105106322359
101353,0.07124750981499314
101354,0.13044295261618996
101355,0.12490661456510067
101356,0.08204148752479098
101362,0.12927622851251885
101363,0.14762468782493332
101365,0.10790838848520695
101366,0.12604766893374192
101367,0.13854411507290867
101368,0.06997125845853414
101374,0.14113302044795284
101380,0.08007677481960997
101383,0.0944474187689273
101398,0.0752875041289493
101399,0.16624496741995165
101401,0.12261109637954903
101412,0.12006845458475161
101426,0.13982217736981914
101427,0.16062993785822693
101428,0.12126745920696101
101429,0.12993507025526793
101434,0.09159139920389132
101440,0.110463893038086
101448,0.12206707868485162
101449,0.10752780230140366
101465,0.08836820527599755
101467,0.08582991475180231
101472,0.16735965913665787
101478,0.11427763329424759
101497,0.11309176733861304
101504,0.0877139965363443
101547,0.10102567578645971
101548,0.11940192361416761
101555,0.10317243118853134
101570,0.11624541380853623
101572,0.09211790421853636
101578,0.09724875200861091
101580,0.13856993106795024
101588,0.1212128916908312
101602,0.0937419176821972
101610,0.12013952511301199
101614,0.1467673065867394
101616,0.1185804721251655
101643,0.11526299906856158
101644,0.1290390590279469
101649,0.11008126288866851
101650,0.12384667672770837
101665,0.08762791216293903
101667,0.14657643992977804
101669,0.081423547845315
101674,0.15454567491857837
101675,0.11228861920537352
101678,0.1364675786268971
101682,0.09212643125876675
101686,0.12952750527192075
101697,0.15495571779996578
101700,0.1107155037031442
101711,0.09808232624621355
101714,0.07001576118164156
101715,0.12918396566282542
101728,0.1228778900700868
101732,0.09661460836340668
101757,0.12772311604920655
101758,0.11726295039434184
101759,0.12537554122810482
101762,0.06634201689853315
101764,0.0937278974813699
101780,0.13672651208455594
101784,0.11729961613347714
101789,0.09377244792383277
101816,0.11638178265849615
101819,0.07769303882896628
101827,0.06081191593733861
101863,0.11112365769693798
101867,0.1272060666546283
101870,0.09113605707655499
101873,0.13204254227697407
101878,0.11835273528961786
101879,0.07927593761746787
101880,0.08977938273856863
101887,0.12684723816467358
101897,0.08736045153490411
101901,0.07704642977705149
101903,0.1677217357772006
101920,0.09778874123152066
101921,0.10187170679173956
101922,0.11254557688257928
101961,0.1720580318772979
101962,0.09364907771905631
101971,0.09275755066442025
101976,0.14946314487382062
102002,0.11980355821018919
102005,0.08469107186507521
102007,0.17584645593587567
102017,0.0946286967177079
102019,0.1518947316993081
102029,0.07843650904250492
102051,0.10739395309785679
102052,0.0834586366319375
102054,0.09776741539801519
102062,0.1435347659962931
102067,0.1365741827868508
102068,0.11626380299167731
102070,0.08811233504155677
102090,0.1072097210539086
102092,0.158651129711767
102099,0.14732805113741948
102100,0.06755605599630068
102112,0.12008637994541435
102113,0.11453922690777396
102122,0.13503315938674754
102123,0.10499585006924739
102125,0.08987810432600578
102126,0.1260385279888009
102146,0.11192080004954065
102147,0.13356263911087962
102151,0.10077069155885926
102158,0.11629079545661347
102159,0.10079060229608143
102162,0.08350077236818022
102165,0.09500565798850213
102166,0.13016825008413374
102174,0.08552100351555099
102193,0.17808325099420405
102198,0.1178191199586023
102205,0.13385603369074442
102206,0.1227857594616812
102218,0.11641978237473616
102221,0.12044040183683412
102230,0.11301700450941925
102238,0.10260766715012432
102248,0.09177687662495182
102252,0.12120981477652731
102259,0.08716281192876615
102262,0.1215379695849292
102273,0.09923951746101334
102286,0.12474425409707064
102293,0.10765719842801556
102294,0.07328975168463593
102296,0.09000554472383215
102298,0.12588883625211775
102303,0.10182914994029894
102309,0.12363819067433789
102315,0.08223050182752081
102340,0.10129136287078519
102342,0.09408572369415531
102344,0.121142115372927
102346,0.1320741801799249
102347,0.09291304460748942
102374,0.14434217679285974
102380,0.12656696105116236
102387,0.09918128294428065
102393,0.09105086915459555
102403,0.10464579029321756
102413,0.11193334018620073
102414,0.08351807270679684
102415,0.10240103674290063
102416,0.0983342612843108
102439,0.11894250709555487
102441,0.10300128026419904
102443,0.0909547179672963
102444,0.12560577733050932
102445,0.16626157287873128
102448,0.0880622892097539
102449,0.11984857921513124
102450,0.15738127446578892
102456,0.08899568683979339
102458,0.11771644773140118
102459,0.0964211289094571
102465,0.06832356492739267
102470,0.15108304656468874
102471,0.07569278642798728
102475,0.14280056426555066
102476,0.13963802454038998
102506,0.08280054272096828
102509,0.09499660711706974
102519,0.11164164487946414
102522,0.0882392914584815
102545,0.09318813696684419
102549,0.13976544179622777
102562,0.08625639232816021
102563,0.10128012981949712
102568,0.13271684949595228
102582,0.1291298012653405
102592,0.06749449950164875
102597,0.09643151513172302
102605,0.12629493448353368
102614,0.11276253994284505
102617,0.11469147216623646
102634,0.08042574350995714
102652,0.08102424821876644
102655,0.05577463333904764
102671,0.08202937868409951
102694,0.10917947997998993
102701,0.11434746399625928
102703,0.06555411761342643
102704,0.09410354476786281
102713,0.0527407222981968
102720,0.11991395041097618
102731,0.08702865509035684
102733,0.08764469776482829
102749,0.14220614087378838
102755,0.09576578213393445
102763,0.09202080123763054
102770,0.1265611888372697
102772,0.11654695406624106
102799,0.11776282498664237
102838,0.10484687863605152
102854,0.10873633574014609
102862,0.15139355766995605
102863,0.11994978333768458
102867,0.09028043148309134
102868,0.0852905126637268
102878,0.11350943634452766
102887,0.10545909499033285
102898,0.14030449674971399
102904,0.10140834432948134
102912,0.15094862277265622
102919,0.08880375442733902
102927,0.08740530344819666
102932,0.11803019753284312
102933,0.1593186010463565
102935,0.0812789724587757
102958,0.1260470466556752
102969,0.11314578197309676
102971,0.10050601804419239
102975,0.08498231996596971
102979,0.12314817077881908
102982,0.0745955476290554
102987,0.14543065521771406
102989,0.1019963615212833
102995,0.12162760167359656
102996,0.10734750391783701
103000,0.07921886972889813
103001,0.13020376886845317
103004,0.10911236218142704
103010,0.10394776216346444
103025,0.12684526601804305
103029,0.1157848430932277
103046,0.11183395418218649
103056,0.10624092537499397
103062,0.10612256436313103
103078,0.12438545421415742
103083,0.07762575319364984
103092,0.11880798157243042
103096,0.09788697175505061
103097,0.13801783669700582
103102,0.14978235022504421
103112,0.10257375335412072
103132,0.08237259106853967
103144,0.09751755417391819
103145,0.09349822167764688
103146,0.08058811109526613
103147,0.1298458012585298
103158,0.10429858448052688
103171,0.12994588742270094
103173,0.07599579654945716
103184,0.10922496364948417
103195,0.11913050745744097
103196,0.07496834087679585
103206,0.09102483898073802
103230,0.11510521238130945
103231,0.12473561441433717
103232,0.1183789303472968
103239,0.16926063264519928
103240,0.10771063160900694
103243,0.09028991427222123
103252,0.11653900356459933
103258,0.0955848922455998
103259,0.11827312707338566
103279,0.08803311848477083
103280,0.0682589760771738
103286,0.10873917237577437
103287,0.15505709384272923
103290,0.10966355876209437
103298,0.11807431975130316
103315,0.07101225611544744
103319,0.1005447150387967
103334,0.13831594545663517
103336,0.13985574050892968
103345,0.11170993448096332
103368,0.10039700580920001
103371,0.13003056082136016
103377,0.08526337574387607
103398,0.08431062614288533
103404,0.08293834808871274
103408,0.12234198188888858
103410,0.09181572924155697
103418,0.09987931456996446
103420,0.13302678421056227
103432,0.12943152193635934
103433,0.0986136093259517
103436,0.08675934046344563
103440,0.10581338446516096
103453,0.09926327920730467
103459,0.12092606388447075
103460,0.11434177779179663
103461,0.08130462902550688
103462,0.1178728698088485
103473,0.1112380469434231
103474,0.06424855925958735
103475,0.13415686417855113
103478,0.13776008056407738
103480,0.129354974070937
103484,0.07635176185722427
103494,0.10629819689043514
103513,0.12154172382588942
103515,0.1030556696920024
103516,0.17875753949639722
103525,0.13441485637144002
103541,0.1358382254103423
103544,0.09655098853949245
103562,0.144005773118805
103570,0.18804004364504295
103572,0.1562669775319751
103574,0.08899766879620082
103575,0.1176572710782466
103591,0.13856355715941562
103594,0.10053962580443988
103609,0.08642045081965187
103613,0.09276132183399963
103614,0.11555784569078445
103615,0.08925951204722464
103624,0.12819728198138755
103625,0.16068030407182202
103628,0.15732315203879554
103629,0.08354664763234108
103647,0.1038691304695808
103648,0.12554274096667958
103651,0.09526868085052981
103658,0.0820348012181129
103668,0.09404004987074416
103669,0.08867100774265847
103676,0.11047490147236448
103682,0.0999654640553795
103683,0.08400598882127466
103689,0.08645532311352029
103725,0.05811771888108897
103733,0.11536167398245
103744,0.06504856866846635
103762,0.12588592819187908
103771,0.17116307616953627
103773,0.08099993902255358
103783,0.12716461110544466
103784,0.13508699502158594
103808,0.09344606751553118
103812,0.09889001177643594
103813,0.10765919421936641
103814,0.10583227395012286
103818,0.1617758295348175
103824,0.09739065590321166
103828,0.07862731938175962
103830,0.1178475862880876
103840,0.08278446641301271
103842,0.1275602946631842
103847,0.15105042735005822
103848,0.12135016199734301
103851,0.0773533449912399
103854,0.1319639548892301
103857,0.20680146986088693
103861,0.08260260527219979
103862,0.11255357542271997
103865,0.13843625947483285
103870,0.06839516991436063
103876,0.1184108003780544
103891,0.16798040694777472
103908,0.08056245338356338
103914,0.11983219389103952
103918,0.12430372996665524
103940,0.11381078458852321
103963,0.14958736861268598
103966,0.13144937046344377
103971,0.14613764949679303
103980,0.1259523289944841
103984,0.11049046237647667
103985,0.10206619502155084
103998,0.16360624769980323
104019,0.10116677699252623
104026,0.11225128433212131
104035,0.1463864212843937
104044,0.09379074348112054
104045,0.09748374994841752
104047,0.13974947270160717
104051,0.09320808363299538
104058,0.11125693294555976
104063,0.08701084888777509
104066,0.1122005590039992
104087,0.06815699659200082
104089,0.09852951426064416
104095,0.11019692166211748
104098,0.14256295189343673
104104,0.06870620987061449
104110,0.10356533138119224
104120,0.11606781967991556
104122,0.06888041550261673
104131,0.11595455694827696
104132,0.12042086653357575
104135,0.08366813950452169
104136,0.11304137703439233
104149,0.09393108751003978
104150,0.11065233756007142
104156,0.11739338351617659
104165,0.11694966194820806
104175,0.0954158969864356
104179,0.13765906926660304
104184,0.12847717199588016
104206,0.08915336621730581
104216,0.13994501570232984
104230,0.17518754353192803
104257,0.07041246862081312
104272,0.06455652857735618
104273,0.11657376657706627
104278,0.0727931560732526
104294,0.12173571700541111
104295,0.08691386293816242
104297,0.07901033888183039
104298,0.11072150460697613
104308,0.12350929896289717
104318,0.0987520008603845
104319,0.08799644334286312
104320,0.1353110128602618
104327,0.12170967749461385
104334,0.10058758130911111
104344,0.14048134588047037
104350,0.08859422332327205
104351,0.1144783205696724
104354,0.12354414668546457
104369,0.16676956948450355
104376,0.10683591367356862
104381,0.11251748837427131
104384,0.12233566617696273
104391,0.07882331944899193
104394,0.11688004017203482
104398,0.1411637794279383
104402,0.08956046245928172
104408,0.12409714495825563
104409,0.0746018690471485
104410,0.15597368350666774
104412,0.11036458002324388
104417,0.13571139502806018
104424,0.11508179351570173
104426,0.08969743423479792
104435,0.11512001775748612
104445,0.09431684289987076
104458,0.08313437113073084
104460,0.1123366758597565
104466,0.09148150502139255
104472,0.12571768709437028
104473,0.13742652985951997
104479,0.07434155260296903
104480,0.09839632042430196
104482,0.15171697971640646
104499,0.07403801788645228
104501,0.07466463189202398
104502,0.08545421984848058
104506,0.10442062319559853
104510,0.07477489915987041
104512,0.07947449396670607
104520,0.16331862544529263
104528,0.12445289704884814
104529,0.11889191377984044
104541,0.12680225173470097
104578,0.08504477958672775
104584,0.09808540602459855
104588,0.12430445106220069
104602,0.10032247436230174
104610,0.08645557408670412
104611,0.10508629679680681
104618,0.13665380476642397
104620,0.09820791807096291
104622,0.06619934145745589
104624,0.10100503924681528
104625,0.1119345577397202
104634,0.14417632031991978
104639,0.11726391341322771
104646,0.0957648911502972
104647,0.07715919710509522
104652,0.06687156958987084
104670,0.11891164577457132
104677,0.10338925451118419
104685,0.1506593546323635
104691,0.11815846470611817
104696,0.10958664316530677
104699,0.08948911816012778
104712,0.13338162304020032
104714,0.10320666523993943
104717,0.11252335828434022
104718,0.09555901992995261
104740,0.0798979232288089
104741,0.1197043800705231
104743,0.06472477432795458
104744,0.12044371581568766
104747,0.12575732023945466
104767,0.11779923975677845
104772,0.22646298113893265
104776,0.1570971765568544
104779,0.0895815744205147
104814,0.10842296306491206
104815,0.09375575011146023
104830,0.11028242147737817
104831,0.13808254651198326
104833,0.13262324535969114
104839,0.0928446940473585
104840,0.10403363808427037
104860,0.10540334316116264
104861,0.0831721245951466
104866,0.10484487535226693
104870,0.10272542813785748
104877,0.1235374182102692
104878,0.08332996298860529
104879,0.1011705385799304
104880,0.11379950577088618
104899,0.10714733742078231
104906,0.08310238171416011
104907,0.13396200796923025
104913,0.12354888319237436
104916,0.13581747494207133
104921,0.1143938238418168
104930,0.09889793112284904
104931,0.11447218582969133
104936,0.1190659140948902
104937,0.09795878400705106
104942,0.09669095049428242
104943,0.10259268944447095
104969,0.13583149860620208
104972,0.17639283013626633
104988,0.11231322984398476
105013,0.13902589482677238
105015,0.12079931458976324
105019,0.09736121170062026
105027,0.1341572297568837
105030,0.12296310673690293
105035,0.18538971416282338
105041,0.09116066579181747
105051,0.16026536224311486
105056,0.10738296380313138
105067,0.19084688036773
105071,0.11303439093080779
105072,0.08592448947615319
105074,0.15366111349953712
105091,0.141465107865028
105101,0.09161608517213818
105103,0.10238819971288608
105134,0.11775041743242219
105139,0.10842771519274905
105142,0.1610208621652734
105146,0.10276880129609485
105163,0.10323059755931685
105168,0.137402362661634
105172,0.07582441652925279
105176,0.14372898031599227
105195,0.11314719581219183
105196,0.15346896091720666
105197,0.08731471314401093
105203,0.11343168001545587
105223,0.1080119222664446
105227,0.12397016743584378
105228,0.07667236407455325
105230,0.16119172587353164
105231,0.15799963135105433
105239,0.09990281973322923
105242,0.1378384426045643
105244,0.11766332580368184
105245,0.13023745692351266
105248,0.06123351606122461
105249,0.09879985494301594
105266,0.15020846339134478
105271,0.1559065686594765
105276,0.1374439679907622
105282,0.1313543254771052
105292,0.10448159467729229
105297,0.06508677325191001
105332,0.15312880678457388
105333,0.092161158638795
105343,0.08790832591444359
105344,0.07264999943241236
105345,0.11883192039928708
105357,0.10564611576251247
105359,0.10292897476162166
105366,0.0894970306879218
105367,0.12451439594210363
105370,0.05777315846395096
105377,0.10529883010781764
105390,0.10789206920981252
105399,0.08071611035472569
105403,0.1045988299853688
105404,0.09720651801825278
105414,0.08848370489241307
105417,0.10315597513946427
105425,0.14978747010352306
105452,0.08528366257609646
105454,0.13715364843910352
105456,0.140204066011942
105470,0.12238997160631618
105471,0.07702156518906608
105483,0.09600601807979152
105493,0.1448268565533906
105508,0.1508213219957706
105514,0.13239382558657817
105515,0.07537986915284078
105528,0.14964914517884997
105529,0.09760286066577442
105531,0.09140795481710458
105532,0.09521081758439072
105558,0.07583055435187196
105574,0.11664686476994905
105578,0.07895000722947636
105584,0.1717001345070476
105595,0.1258545569598021
105617,0.13976358208707798
105618,0.11232392829129592
105621,0.09433903030258985
105625,0.09210687246041392
105629,0.09827813226109927
105630,0.08329731509037587
105634,0.09234580496870563
105635,0.12063138903554761
105641,0.10083033349607883
105647,0.13407113286220335
105648,0.09112297383030471
105655,0.09610404428200378
105657,0.08984437330480484
105672,0.1395058120753426
105678,0.1179475864969814
105682,0.08672351402031335
105691,0.11793205721796503
105692,0.10333669346741328
105706,0.15396632537990018
105712,0.1428401495263917
105720,0.10456028731806648
105734,0.0882348696577089
105735,0.1140736729897629
105736,0.11166482814953375
105737,0.07136179236183997
105738,0.16034370161747247
105740,0.13597356977836128
105744,0.07932659668436993
105747,0.13739897970256598
105749,0.11812425467813777
105754,0.11844937566762156
105758,0.08328443263480496
105760,0.09377553232927681
105767,0.11629732182521652
105784,0.13665659039734923
105791,0.11822525847795491
105802,0.0958050235066563
105807,0.14177011869198378
105809,0.10049691934375803
105816,0.11041680695998805
105817,0.06454458060949254
105824,0.14069395992034656
105832,0.11614799687523453
105856,0.09566584815205809
105865,0.10637647560848862
105899,0.08263025273407994
105906,0.06776752295688654
105916,0.11396633129576475
105923,0.12858534033640306
105937,0.11363977528779973
105965,0.08999397105502102
105966,0.09841600914536484
105968,0.08552514712214182
105973,0.09868993121897221
105976,0.11712064694711295
105978,0.07644349338926094
105979,0.08451886515820638
105991,0.11572588716432014
105998,0.09521249838991772
105999,0.10861743215555392
106000,0.13499355634498486
106001,0.11543233911194939
106010,0.10587499018507072
106011,0.11971781832702218
106013,0.12960094833272537
106015,0.1156895382326322
106026,0.0834835307259175
106032,0.09700974334022673
106035,0.10479119856917773
106040,0.0972442544671629
106041,0.14460914310425732
106044,0.07359580354158715
106053,0.11065189257145916
106054,0.08209400907926022
106065,0.14804303046679076
106081,0.0907038010482253
106083,0.12207219786631619
106087,0.11730555375498684
106090,0.11459214555169443
106101,0.06946448991272418
106102,0.14666628440386012
106109,0.08793914668541342
106116,0.07785014292187123
106150,0.08852449407035287
106155,0.20072170263473185
106166,0.11092802563975906
106176,0.09460357810272277
106189,0.07844330093701424
106199,0.14770220055487912
106205,0.11329800984791806
106206,0.10290691114110032
106211,0.10098499411621023
106214,0.07181827632614793
106216,0.09842504727439647
106217,0.11356424032632959
106225,0.08654626269995906
106249,0.08996800572373968
106256,0.11536643600158886
106258,0.09840309787461164
106261,0.10204445732571267
106262,0.12155097817256591
106264,0.062280081971698466
106271,0.11638412949022289
106276,0.11022479503653064
106277,0.10525230613339454
106286,0.12429197940193955
106293,0.07811001865159563
106295,0.09087681914696133
106296,0.11947163041561942
106297,0.1321969239045054
106298,0.10432193012149835
106311,0.079750245641969
106314,0.1422684182869616
106320,0.12940613624614009
106334,0.11927259891599577
106346,0.09854424902934615
106347,0.09451840158075206
106349,0.10996784615777118
106354,0.1217320285047147
106360,0.0782968423921667
106373,0.09474452533281923
106377,0.09854891477472429
106386,0.12214370582431688
106387,0.12097638417639747
106391,0.06839991834188112
106401,0.1356723777161369
106411,0.1467824114004988
106413,0.13716986261305425
106426,0.11863946748941745
106427,0.09050817069873301
106428,0.15560983689456387
106434,0.11506948276882623
106438,0.10753124064792248
106440,0.11785511961949399
106441,0.06978744482189449
106452,0.13128652446248493
106453,0.09702634978604903
106454,0.11416100031883523
106457,0.10660200845671487
106484,0.09526899694556681
106488,0.16897173422338863
106491,0.11946584902289514
106514,0.10263688400034837
106527,0.10977624761975625
106528,0.08908508215159758
106529,0.07409891290107791
106534,0.1536294858766871
106550,0.1229325851956627
106577,0.10191716160450526
106585,0.14849287107642548
106590,0.09004157338029854
106607,0.1066430149021546
106610,0.12271108597513047
106611,0.11574638837963025
106612,0.14314896625278498
106624,0.08551600465667386
106631,0.07625420549642975
106647,0.19487020687335568
106660,0.14111259890445407
106674,0.10993240966465803
106687,0.09305323073398054
106712,0.11590793396880336
106713,0.11770599557782403
106717,0.08912119839432113
106720,0.10089452899651578
106721,0.11217647372198782
106724,0.10192487323522943
106735,0.11758998928719443
106739,0.1057372958773833
106740,0.11439052852212593
106754,0.07703045066922104
106760,0.19522157177193963
106761,0.12958200679742246
106784,0.12989958280791278
106787,0.10919964968239856
106797,0.08635385402218233
106798,0.10192457194454001
106802,0.15119269828823573
106803,0.12392828975257125
106804,0.17868419798384644
106805,0.09158096489113322
106810,0.1389975215876529
106812,0.11751215172977149
106813,0.09206454378039383
106817,0.07911594825158344
106822,0.13398842772006825
106823,0.09784534490734983
106827,0.08081336666926665
106841,0.09945534813418985
106851,0.11605071375488256
106852,0.11296287063524482
106853,0.16731601966537268
106854,0.18177114493730748
106861,0.1284294337422186
106873,0.1484467604587484
106877,0.08951575740514182
106878,0.11236508885120423
106881,0.11949381578107232
106900,0.10756753386988999
106906,0.09424237672096737
106907,0.09157174259024865
106914,0.10605429740092062
106916,0.116673801810815
106924,0.08602033548896981
106931,0.09240705653190687
106936,0.13695465837974857
106937,0.09849757461112774
106938,0.08270200709926356
106939,0.12246349376152203
106943,0.1075483589452513
106944,0.10512992968074732
106967,0.12204464190689249
106980,0.09294506122980521
106986,0.08268339368250571
106987,0.10486080046316627
106990,0.08054320399408402
107013,0.06479514392883838
107023,0.1081443491497701
107033,0.09250413694113069
107037,0.11700872551152505
107048,0.1143345282299695
107071,0.12844802428877042
107081,0.06520342840238859
107113,0.09276239902079701
107130,0.07727880375279485
107131,0.10299975949692296
107145,0.11557695527731075
107156,0.10165498745986463
107219,0.08397146312067995
107222,0.15286996426227645
107223,0.2119884099994505
107232,0.1455194743842351
107245,0.10737214318415017
107246,0.06120339060362725
107247,0.0811952507883981
107256,0.0754694588360139
107259,0.1051853328410551
107260,0.0688676703740943
107279,0.170704790206186
107280,0.10062128773840648
107281,0.10941864080118878
107285,0.11429620059520038
107329,0.12552892857262613
107337,0.10075419783406346
107349,0.10288742661720629
107350,0.1142148483063891
107351,0.08208743782961714
107359,0.1692746623972328
107391,0.10748262132062125
107394,0.13398951588482277
107395,0.08557459308328541
107406,0.13535982729907656
107416,0.13248260453568642
107417,0.1096800974855725
107418,0.11177000195149508
107419,0.09681808188922827
107444,0.11073553454694311
107445,0.11937067474008349
107446,0.11265382411364716
107460,0.12205853699482601
107470,0.12482224241682328
107475,0.09549928839349732
107520,0.12008701592873552
107526,0.09640009342213816
107527,0.07200788916071958
107530,0.08381546447324158
107532,0.18145637071627688
107534,0.13399372424285913
107535,0.12707036774790736
107554,0.13580124714156744
107556,0.10777683099553259
107559,0.11550780957047477
107561,0.07304008614498521
107564,0.08339860281900455
107566,0.11656492333024546
107571,0.09131173268195428
107590,0.12599807980794725
107602,0.10207489795953568
107625,0.14195210219508766
107626,0.15324971969455012
107635,0.1165576013409752
107636,0.08936435590132757
107645,0.11339380138717779
107652,0.1261602575309228
107655,0.0772542564211789
107668,0.08319602989577694
107670,0.0863237020062306
107677,0.06261781085862494
107680,0.1239812241628566
107683,0.11088839012531435
107684,0.09276646061345267
107691,0.11111357005479208
107692,0.14513536587795808
107703,0.12920683652924586
107709,0.06802582929149217
107710,0.10330505478189382
107721,0.11038692048252198
107725,0.12699351205376894
107727,0.14933674926320767
107739,0.100936458949215
107740,0.12150442652271803
107741,0.12747986906040687
107747,0.11059711995884446
107765,0.15765050968583363
107768,0.08784317589248043
107775,0.11089801416748189
107782,0.14120418665129472
107790,0.09522405617185922
107801,0.09430886567719808
107807,0.0664389759462951
107811,0.13380730364331997
107817,0.14083911728498655
107826,0.0916564774170284
107838,0.11185719571831819
107839,0.10770070903454564
107843,0.08521240077572471
107847,0.07646214050534571
107849,0.1080277415855877
107850,0.11962243854536152
107867,0.11848235845159509
107871,0.12996985996597207
107908,0.10250650400912585
107913,0.15260138711966625
107927,0.12454198187507483
107931,0.07227276503349787
107955,0.08394612569068362
107962,0.09806728263819713
107977,0.0947687260679321
107978,0.09963702500238837
107993,0.07692225870696341
108010,0.10157641279761714
108016,0.12969144895487558
108018,0.17566999411337517
108027,0.14569120875922412
108045,0.10545688766273528
108069,0.14388620726191373
108082,0.12259012574510582
108089,0.10390437265277784
108092,0.09729524166856066
108106,0.08232093472105535
108112,0.09906364429015463
108120,0.1449426817325058
108122,0.19648280351935446
108135,0.14423843353414087
108170,0.09482691264299134
108171,0.10984394339792114
108177,0.07620207725518882
108180,0.12609596842361487
108183,0.10964686095448531
108184,0.06598248138996389
108185,0.11706087366339443
108192,0.12118454230621244
108195,0.13380389734467907
108196,0.14741520681807205
108218,0.08101565620485822
108219,0.14734783077155283
108243,0.12956466290650248
108249,0.07455251858057192
108251,0.06245251644737189
